DiscreteTask,32
TrialNumber,18,N/A
Success,1,(bool)
TrialScore,99,N/A
TotalScoreSinceBlockBegan,1881,N/A
MotionDuration,1.16428,(s)
targetTime,1.2,(s)
MaxResidAngle,18.5451,(s)
StartToTargetDistance,0.25,(m)
HMInertia,3,(kg)
PendulumMass,1.1,(kg)
PendulumDamping,0,(N.m.s)
PendulumLength,0.5,(m)
ArcOfCup,2.26893,(rad)
PendulumInitialAngle,0,(rad)
PendulumInitialVelocity,0,(rad/s)
TargetAccuracyFactor,1.3,(target width=factor*cup width)
CartAccelerationAmplificationFactor,1,N/A
VisualScalingFactor,6,(visual=factor*real)
CupAdditionalVisualScalingFactor,0.025,(visual_cup=additionalFactor*visualFactor*real)
AutoStartMode,0,(bool)
CanBallEscape,0,(bool)
DampingEnOfMotion,0,(bool)
PerturbationInBlock,0,(bool)
PerturbationInTrial,N/A,(bool)
PerturbationMagnitude,N/A,(N)
PerturbationDuration,N/A,(s)
PerturbationDistance,N/A,percentage of start to target distance)
PerturbationDirection,N/A,(+1:right, -1:left)
PerturbationVisible,N/A,(bool)
PerturbationRandomEvent,N/A,(bool)
PerturbationRandomDistance,N/A,(bool)
PerturbationRandomDirection,N/A,(bool)
Time,Pendulum_Angle,Pendulum_AngularVel,Pendulum_AngularAcc,Cart_Pos_X,Cart_Vel_X,Cart_Acc_X,Ball_Force,User_Force_X,User_Force_Y,User_Force_Z
(s),(rad),(rad/s),(rad/s/s),(m),(m/s),(m/s/s),(N),(N),(N),(N)
0.000996172,0,0,0,-0.128927,0.000850288,0.0112348,0,7.10414,-0.246084,-5.24599
0.0117445,0,0,0,-0.128923,-0.000138136,-0.0726651,0,7.04311,-0.230763,-5.27731
0.0221459,0,0,0,-0.128929,-0.000860138,-0.0577401,0,7.05876,-0.265492,-5.33212
0.0334182,0,0,0,-0.12894,-0.00130637,-0.0266404,0,7.06562,-0.205416,-5.25382
0.0444163,0,0,0,-0.128957,-0.00165971,-0.0372757,0,7.04531,-0.254479,-5.26948
0.0554482,0,0,0,-0.128978,-0.00194685,-0.0112248,0,7.05398,-0.187251,-5.26165
0.0664617,0,0,0,-0.128999,-0.00208162,-0.000912264,0,7.06885,-0.160303,-5.28514
0.0774414,0,0,0,-0.129023,-0.00216737,0.013642,0,7.08734,-0.118873,-5.26165
0.0894173,0,0,0,-0.129049,-0.00218591,0.0248655,0,7.07933,-0.086284,-5.25382
0.100418,0,0,0,-0.129073,-0.00217226,0.00814666,0,7.05901,-0.135584,-5.26948
0.111444,0,0,0,-0.129098,-0.00216829,0.0194872,0,7.01867,-0.102658,-5.23816
0.122451,0,0,0,-0.129122,-0.00216625,-0.00107236,0,6.9871,-0.164535,-5.20684
0.133418,0,0,0,-0.129145,-0.00224477,-0.0146527,0,6.89049,-0.194805,-5.29297
0.144417,0,0,0,-0.129171,-0.00241584,-0.0502551,0,6.85965,-0.318651,-5.31646
0.156419,0,0,0,-0.1292,-0.00267274,-0.0121831,0,6.85452,-0.209591,-5.26165
0.167419,0,0,0,-0.129232,-0.00291085,-0.0182025,0,6.81674,-0.23141,-5.33995
0.17842,0,0,0,-0.129266,-0.003187,-0.029927,0,6.81528,-0.270016,-5.34778
0.18942,0,0,0,-0.129304,-0.00348547,-0.0316832,0,6.84578,-0.278036,-5.28514
0.200448,0,0,0,-0.129343,-0.00375187,-0.0108541,0,6.78801,-0.217733,-5.41042
0.21142,0,0,0,-0.129384,-0.00388149,0.00972035,0,6.85192,-0.156917,-5.3791
0.222454,0,0,0,-0.12943,-0.00398141,0.00405289,0,6.76655,-0.174734,-5.32429
0.233422,0,0,0,-0.129471,-0.00403467,0.00156339,0,6.76473,-0.182463,-5.33995
0.244446,0,0,0,-0.129516,-0.00399919,0.00624487,0,6.76835,-0.168381,-5.32429
0.256421,0,0,0,-0.129564,-0.00385087,0.0210581,0,6.7393,-0.123009,-5.26165
0.267422,0,0,0,-0.129605,-0.00371047,0.0291171,0,6.72949,-0.0978963,-5.27731
0.27845,0,0,0,-0.129644,-0.00353455,0.00971207,0,6.73963,-0.15491,-5.34778
0.289456,0,0,0,-0.129682,-0.00332129,0.0211007,0,6.74872,-0.119018,-5.25382
0.30047,0,0,0,-0.129718,-0.00308582,0.0178273,0,6.74689,-0.126631,-5.37127
0.311455,0,0,0,-0.12975,-0.00289872,0.0153191,0,6.70511,-0.131964,-5.33995
0.322518,0,0,0,-0.129783,-0.00273001,-0.0176853,0,6.68906,-0.228719,-5.38693
0.333425,0,0,0,-0.129811,-0.00252065,0.0119724,0,6.72035,-0.136467,-5.32429
0.344425,0,0,0,-0.129837,-0.00243478,0.00752581,0,6.73378,-0.147785,-5.3008
0.356459,0,0,0,-0.129866,-0.00240315,0.00340586,0,6.77952,-0.159537,-5.3008
0.367475,0,0,0,-0.129893,-0.00237164,0.0258074,0,6.75597,-0.0921131,-5.28514
0.378426,0,0,0,-0.129918,-0.00229982,0.00936357,0,6.76028,-0.139838,-5.32429
0.389452,0,0,0,-0.129944,-0.00217218,0.013159,0,6.76392,-0.125586,-5.32429
0.400426,0,0,0,-0.129966,-0.00201906,0.0039846,0,6.76607,-0.149477,-5.33212
0.411426,0,0,0,-0.129987,-0.0018684,0.0310929,0,6.76325,-0.06401,-5.33212
0.423457,0,0,0,-0.130008,-0.00170849,0.0131655,0,6.76755,-0.111678,-5.27731
0.434452,0,0,0,-0.130027,-0.00162045,0.00606988,0,6.74683,-0.129831,-5.33212
0.445427,0,0,0,-0.130045,-0.00159782,0.00495381,0,6.69743,-0.133061,-5.33995
0.456455,0,0,0,-0.130063,-0.00160717,0.00684295,0,6.70687,-0.127876,-5.32429
0.467429,0,0,0,-0.130079,-0.00161676,-0.00382559,0,6.6825,-0.160506,-5.33995
0.478427,0,0,0,-0.130098,-0.0016929,-0.00623656,0,6.63127,-0.171,-5.39476
0.489538,0,0,0,-0.130118,-0.0017911,-0.00470974,0,6.65597,-0.169697,-5.39476
0.50043,0,0,0,-0.130138,-0.00179206,-0.00455682,0,6.56662,-0.170617,-5.41825
0.511429,0,0,0,-0.130157,-0.00173733,0.00289505,0,6.56446,-0.147119,-5.38693
0.522647,0,0,0,-0.130177,-0.00172599,0.00904999,0,6.55286,-0.12892,-5.48089
0.533459,0,0,0,-0.130194,-0.00168092,0.00679507,0,6.51108,-0.134049,-5.44174
0.54446,0,0,0,-0.130213,-0.00161434,0.0158658,0,6.54308,-0.103618,-5.37127
0.555433,0,0,0,-0.13023,-0.00157771,0.0144435,0,6.58303,-0.106092,-5.44174
0.566461,0,0,0,-0.130246,-0.00148733,-0.00331154,0,6.56262,-0.155222,-5.38693
0.577432,0,0,0,-0.130262,-0.00140357,-0.00272768,0,6.53974,-0.149586,-5.46523
0.588433,0,0,0,-0.130276,-0.00124415,0.0166069,0,6.55617,-0.0843386,-5.50438
0.599459,0,0,0,-0.130289,-0.00104214,0.0231635,0,6.49121,-0.0526159,-5.46523
0.610462,0,0,0,-0.1303,-0.000888372,0.00483561,0,6.4156,-0.0955441,-5.49655
0.621438,0,0,0,-0.130309,-0.000793516,0.0153516,0,6.41711,-0.0573418,-5.46523
0.632465,0,0,0,-0.130317,-0.00072628,0.0111861,0,6.35278,-0.0875928,-5.48089
0.643434,0,0,0,-0.130325,-0.000708081,0.00389557,0,6.31283,-0.0853344,-5.42608
0.654462,0,0,0,-0.130333,-0.000736389,-0.00582501,0,6.25612,-0.1175,-5.40259
0.665458,0,0,0,-0.130341,-0.000786637,-0.00843698,0,6.18782,-0.131295,-5.35561
0.676438,0,0,0,-0.13035,-0.000791749,0.00153605,0,6.1381,-0.103398,-5.47306
0.687437,0,0,0,-0.130358,-0.000786882,-0.0150979,0,6.15001,-0.152807,-5.50438
0.698437,0,0,0,-0.130367,-0.000780445,-0.000513092,0,6.16097,-0.109251,-5.51221
0.709468,0,0,0,-0.130375,-0.000670425,0.0192366,0,6.12984,-0.03966,-5.52787
0.720437,0,0,0,-0.130382,-0.000532149,0.0146192,0,6.17924,-0.0366751,-5.42608
0.731468,0,0,0,-0.130387,-0.000376209,-0.00039787,0,6.20609,-0.0588772,-5.48089
0.742442,0,0,0,-0.13039,-0.000250551,-0.00140127,0,6.26676,-0.043274,-5.5357
0.753438,0,0,0,-0.130392,-7.04352e-005,0.0102371,0,6.26613,0.0187032,-5.4574
0.76444,0,0,0,-0.130392,8.37582e-005,0.0238662,0,6.22555,0.0830481,-5.48089
0.775437,0,0,0,-0.130389,0.00032629,0.00961874,0,6.2408,0.079215,-5.56702
0.786469,0,0,0,-0.130385,0.000535175,0.0359094,0,6.15416,0.186047,-5.48089
0.797438,0,0,0,-0.130378,0.000696725,0.0036462,0,6.11119,0.111951,-5.60617
0.808465,0,0,0,-0.130369,0.000835406,0.00340773,0,6.02549,0.125865,-5.65315
0.81944,0,0,0,-0.13036,0.000908553,0.0151789,0,5.97942,0.168553,-5.66098
0.830468,0,0,0,-0.13035,0.000882328,-0.0142923,0,5.90048,0.0803609,-5.62183
0.841477,0,0,0,-0.13034,0.000843783,-0.0271759,0,5.87427,0.0407822,-5.59051
0.852449,0,0,0,-0.130331,0.000822604,0.00742268,0,5.81049,0.141902,-5.64532
0.863441,0,0,0,-0.130322,0.00088333,0.00674004,0,5.76291,0.146272,-5.63749
0.87447,0,0,0,-0.130312,0.00095379,0.0145645,0,5.73789,0.175884,-5.67664
0.885442,0,0,0,-0.130301,0.00104822,0.0110122,0,5.75313,0.1722,-5.67664
0.896478,0,0,0,-0.130289,0.00108943,0.000909668,0,5.7382,0.145187,-5.66881
0.907468,0,0,0,-0.130277,0.00108971,-0.00507406,0,5.71747,0.127404,-5.59051
0.918443,0,0,0,-0.130265,0.00106218,0.00330199,0,5.65067,0.152046,-5.65315
0.929468,0,0,0,-0.130254,0.0010592,0.0152691,0,5.62747,0.188919,-5.63749
0.940443,0,0,0,-0.130242,0.00112735,-0.00114076,0,5.55187,0.146223,-5.68447
0.951448,0,0,0,-0.130229,0.00120008,0.0151166,0,5.52468,0.199544,-5.62183
0.962449,0,0,0,-0.130216,0.00124063,0.00016302,0,5.50611,0.158032,-5.62183
0.973576,0,0,0,-0.130201,0.00130478,0.00341933,0,5.45273,0.171564,-5.64532
0.984471,0,0,0,-0.130187,0.0013564,0.00713403,0,5.39935,0.185138,-5.59051
0.995446,0,0,0,-0.130173,0.00136866,-0.00575016,0,5.36553,0.147445,-5.65315
1.00752,0,0,0,-0.130157,0.00137061,0.0232282,0,5.41708,0.126972,-5.59834
1.01847,0,0,0,-0.130141,0.00140302,-0.00102548,0,5.42619,0.163501,-5.614
1.02945,0,0,0,-0.130125,0.00146055,0.0174378,0,5.38374,0.220682,-5.64532
1.04045,0,0,0,-0.130108,0.00153576,0.00828682,0,5.39351,0.195234,-5.68447
1.05145,0,0,0,-0.130092,0.00157783,0.00130359,0,5.38042,0.17552,-5.64532
1.06191,0,0,0,-0.130075,0.00161547,0.0107247,0,5.3877,0.20478,-5.62183
1.07229,0,0,0,-0.130058,0.00166788,0.0136878,0,5.47123,0.214932,-5.59051
1.08267,0,0,0,-0.13004,0.00167847,-0.00751599,0,5.41488,0.152021,-5.60617
1.09303,0,0,0,-0.130022,0.00172682,0.00689246,0,5.36116,0.196564,-5.50438
1.1036,0,0,0,-0.130003,0.00179925,0.000933706,0,5.33281,0.180667,-5.55136
1.11418,0,0,0,-0.129984,0.00189035,0.00950143,0,5.34771,0.208062,-5.56702
1.12467,0,0,0,-0.129963,0.0019934,0.00040074,0,5.29284,0.183395,-5.57485
1.135,0,0,0,-0.129942,0.00206705,-0.00490798,0,5.32152,0.168714,-5.59051
1.14559,0,0,0,-0.12992,0.00213967,0.00490503,0,5.26414,0.198748,-5.60617
1.15712,0,0,0,-0.129895,0.00220648,0.00765461,0,5.25833,0.208194,-5.62966
1.16765,0,0,0,-0.129871,0.00230877,-0.00615918,0,5.26447,0.168295,-5.65315
1.17816,0,0,0,-0.129847,0.0023867,0.021223,0,5.2122,0.251118,-5.67664
1.18879,0,0,0,-0.129821,0.00246783,-0.00515393,0,5.21688,0.172958,-5.68447
1.19938,0,0,0,-0.129794,0.00253805,0.0136608,0,5.17439,0.230237,-5.70013
1.2097,0,0,0,-0.129767,0.00264843,0.000281948,0,5.1159,0.191045,-5.67664
1.22049,0,0,0,-0.129738,0.00275757,0.0104554,0,5.0832,0.222689,-5.72362
1.23146,0,0,0,-0.12971,0.00287577,0.0196455,0,5.00111,0.251178,-5.7706
1.24246,0,0,0,-0.129676,0.00303237,0.00659549,0,4.99964,0.213258,-5.79409
1.25346,0,0,0,-0.129641,0.00319074,-0.00659737,0,4.90883,0.174474,-5.86456
1.26446,0,0,0,-0.129607,0.00326719,-0.00152735,0,4.8478,0.190039,-5.85673
1.27546,0,0,0,-0.12957,0.00331111,-0.00277417,0,4.86304,0.18656,-5.89588
1.28648,0,0,0,-0.129534,0.00330684,0.0107846,0,4.82452,0.227392,-5.87239
1.29746,0,0,0,-0.129498,0.00322623,0.00143202,0,4.7526,0.19935,-5.91154
1.30846,0,0,0,-0.129463,0.00314534,0.0038832,0,4.78673,0.206567,-5.97418
1.31946,0,0,0,-0.12943,0.00309711,-0.00808733,0,4.77765,0.170534,-5.94286
1.33048,0,0,0,-0.129396,0.00297156,-0.00542664,0,4.77945,0.178089,-5.95069
1.34151,0,0,0,-0.129363,0.00283609,0.00462085,0,4.75436,0.20783,-5.93503
1.35246,0,0,0,-0.129332,0.00274012,0.0139837,0,4.7369,0.235627,-6.0055
1.36288,0,0,0,-0.129303,0.00266896,0.00511405,0,4.72202,0.208679,-6.07597
1.37449,0,0,0,-0.129274,0.00259632,-0.0117552,0,4.74166,0.15773,-6.12295
1.38546,0,0,0,-0.129246,0.00249913,-0.00106399,0,4.70893,0.189321,-6.15427
1.39646,0,0,0,-0.12922,0.00243481,0.024726,0,4.67944,0.266361,-6.21691
1.40758,0,0,0,-0.129192,0.00232578,-0.00656199,0,4.62358,0.172416,-6.23257
1.41846,0,0,0,-0.129167,0.0022203,-0.0134326,0,4.5535,0.151429,-6.27172
1.42947,0,0,0,-0.129144,0.00212226,-0.022241,0,4.5063,0.124783,-6.24823
1.44149,0,0,0,-0.12912,0.00195435,-0.0126976,0,4.48883,0.152483,-6.24823
1.45249,0,0,0,-0.1291,0.00171292,-0.019689,0,4.42638,0.129584,-6.28738
1.46349,0,0,0,-0.129082,0.00146273,-0.0196662,0,4.37699,0.126566,-6.29521
1.47449,0,0,0,-0.129067,0.00119727,-0.0155961,0,4.34647,0.134298,-6.30304
1.48546,0,0,0,-0.129056,0.000992797,-0.0284767,0,4.31093,0.089149,-6.29521
1.49649,0,0,0,-0.129046,0.000776955,-0.00640146,0,4.30068,0.145856,-6.27172
1.50751,0,0,0,-0.129038,0.000591133,-0.0148811,0,4.27458,0.106082,-6.27172
1.51846,0,0,0,-0.129033,0.000392016,-0.0073688,0,4.26514,0.100741,-6.33436
1.52949,0,0,0,-0.129029,0.00027586,-0.00402628,0,4.26153,0.0862309,-6.27955
1.54051,0,0,0,-0.129027,0.000246074,0.00105623,0,4.27097,0.0916448,-6.37351
1.55147,0,0,0,-0.129024,0.000202121,0.0229556,0,4.32357,0.140389,-6.41266
1.5625,0,0,0,-0.129022,0.000139041,-0.00176886,0,4.32477,0.0474264,-6.40483
1.57347,0,0,0,-0.129021,0.000100117,0.015656,0,4.24446,0.0828566,-6.45964
1.58446,0,0,0,-0.12902,7.77963e-005,0.00416751,0,4.25069,0.0427007,-6.56143
1.59547,0,0,0,-0.129019,8.5323e-005,0.00403282,0,4.17841,0.0452468,-6.56926
